step,train_loss,lr
349,2.0046885013580322,0.001
350,2.003411054611206,0.001
351,1.9735444784164429,0.001
352,1.977042555809021,0.001
353,1.9014068841934204,0.001
354,1.9710125923156738,0.001
355,1.9283751249313354,0.001
356,1.902542233467102,0.001
357,1.9659385681152344,0.001
358,1.9040604829788208,0.001
359,1.920143485069275,0.001
360,1.9131563901901245,0.001
361,1.941415786743164,0.001
362,1.9207944869995117,0.001
363,1.9708516597747803,0.001
364,1.9437811374664307,0.001
365,1.899698257446289,0.001
366,1.8855310678482056,0.001
367,1.9131124019622803,0.001
368,1.9522979259490967,0.001
369,1.9796593189239502,0.001
370,1.8559147119522095,0.001
371,1.8436094522476196,0.001
372,1.842366099357605,0.001
373,1.8975162506103516,0.001
374,1.8950027227401733,0.001
375,1.8495820760726929,0.001
376,1.8502657413482666,0.001
377,1.8573377132415771,0.001
378,1.8110365867614746,0.001
379,1.8177276849746704,0.001
380,1.7839536666870117,0.001
381,1.8219512701034546,0.001
382,1.8163920640945435,0.001
383,1.8402602672576904,0.001
384,1.8246310949325562,0.001
385,1.8134980201721191,0.001
386,1.8098535537719727,0.001
387,1.841550350189209,0.001
388,1.7988111972808838,0.001
389,1.7320932149887085,0.001
390,1.7910012006759644,0.001
391,1.7248789072036743,0.001
392,1.7543796300888062,0.001
393,1.7166839838027954,0.001
394,1.7718217372894287,0.001
395,1.726930022239685,0.001
396,1.7240914106369019,0.001
397,1.7102479934692383,0.001
398,1.8273736238479614,0.001
399,1.7702683210372925,0.001
400,1.7419911623001099,0.001
401,1.7006118297576904,0.001
402,1.6817471981048584,0.001
403,1.6202784776687622,0.001
404,1.7189399003982544,0.001
405,1.7060190439224243,0.001
406,1.7015258073806763,0.001
407,1.6738195419311523,0.001
408,1.6052470207214355,0.001
409,1.619977355003357,0.001
410,1.7146949768066406,0.001
411,1.691221833229065,0.001
412,1.628045916557312,0.001
413,1.5726512670516968,0.001
414,1.605668306350708,0.001
415,1.5705114603042603,0.001
416,1.5576977729797363,0.001
417,1.639717698097229,0.001
418,1.6018096208572388,0.001
419,1.5571776628494263,0.001
420,1.5901620388031006,0.001
421,1.520563006401062,0.001
422,1.5004568099975586,0.001
423,1.5586376190185547,0.001
424,1.6153936386108398,0.001
425,1.5913188457489014,0.001
426,1.5106028318405151,0.001
427,1.4800763130187988,0.001
428,1.4830728769302368,0.001
429,1.5080288648605347,0.001
430,1.4794954061508179,0.001
431,1.4555374383926392,0.001
432,1.514214277267456,0.001
433,1.4663059711456299,0.001
434,1.4309093952178955,0.001
435,1.4611761569976807,0.001
436,1.4751230478286743,0.001
437,1.4573802947998047,0.001
438,1.4820826053619385,0.001
439,1.501007080078125,0.001
440,1.5107147693634033,0.001
441,1.3917725086212158,0.001
442,1.4292161464691162,0.001
443,1.4395148754119873,0.001
444,1.4264333248138428,0.001
445,1.4143896102905273,0.001
446,1.416195273399353,0.001
447,1.3595554828643799,0.001
448,1.3796067237854004,0.001
449,1.3878613710403442,0.001
450,1.3829576969146729,0.001
451,1.3383326530456543,0.001
452,1.3824405670166016,0.001
453,1.377057433128357,0.001
454,1.406407117843628,0.001
455,1.385007381439209,0.001
456,1.316406011581421,0.001
457,1.2773001194000244,0.001
458,1.3939982652664185,0.001
459,1.3921022415161133,0.001
460,1.3625681400299072,0.001
461,1.4300904273986816,0.001
462,1.2929742336273193,0.001
463,1.3155099153518677,0.001
464,1.3148397207260132,0.001
465,1.2347718477249146,0.001
466,1.3119451999664307,0.001
467,1.3064594268798828,0.001
468,1.3137203454971313,0.001
469,1.2903721332550049,0.001
470,1.2403961420059204,0.001
471,1.3660190105438232,0.001
472,1.3311564922332764,0.001
473,1.274808406829834,0.001
474,1.244518756866455,0.001
475,1.2198575735092163,0.001
476,1.254199743270874,0.001
477,1.2767715454101562,0.001
478,1.3083853721618652,0.001
479,1.2150288820266724,0.001
480,1.2304275035858154,0.001
481,1.2801566123962402,0.001
482,1.245355248451233,0.001
483,1.2247334718704224,0.001
484,1.2585433721542358,0.001
485,1.2912821769714355,0.001
486,1.2690140008926392,0.001
487,1.1459262371063232,0.001
488,1.1978226900100708,0.001
489,1.2881771326065063,0.001
490,1.170071005821228,0.001
491,1.1477575302124023,0.001
492,1.1393989324569702,0.001
493,1.1428532600402832,0.001
494,1.1452655792236328,0.001
495,1.150052547454834,0.001
496,1.1854376792907715,0.001
497,1.1487237215042114,0.001
498,1.1354714632034302,0.001
499,1.2088836431503296,0.001
500,1.2019903659820557,0.001
501,1.1014412641525269,0.001
502,1.1698026657104492,0.001
503,1.138501524925232,0.001
504,1.1773755550384521,0.001
505,1.1146018505096436,0.001
506,1.0803468227386475,0.001
507,1.1472569704055786,0.001
508,1.1247544288635254,0.001
509,1.146662712097168,0.001
510,1.1088932752609253,0.001
511,1.1300880908966064,0.001
512,1.0884830951690674,0.001
513,1.1635891199111938,0.001
514,1.1117682456970215,0.001
515,1.1160328388214111,0.001
516,1.1046687364578247,0.001
517,1.1186106204986572,0.001
518,1.0962367057800293,0.001
519,1.0407791137695312,0.001
520,1.12123441696167,0.001
521,1.1133224964141846,0.001
522,1.1337181329727173,0.001
523,1.0711036920547485,0.001
524,1.0974706411361694,0.001
525,1.090837836265564,0.001
526,1.0952075719833374,0.001
527,1.1126700639724731,0.001
528,1.100056529045105,0.001
529,1.0319790840148926,0.001
530,1.0928394794464111,0.001
531,1.0130980014801025,0.001
532,1.0761609077453613,0.001
533,1.1305242776870728,0.001
534,1.1041429042816162,0.001
535,1.0208828449249268,0.001
536,1.0360876321792603,0.001
537,1.1159294843673706,0.001
538,1.0168845653533936,0.001
539,1.0829942226409912,0.001
540,1.002639889717102,0.001
541,1.0863590240478516,0.001
542,1.0193897485733032,0.001
543,1.051871418952942,0.001
544,1.0116382837295532,0.001
545,1.0091288089752197,0.001
546,0.9549094438552856,0.001
547,0.9990770816802979,0.001
548,1.1054853200912476,0.001
549,1.0813040733337402,0.001
550,1.0047297477722168,0.001
551,0.9666087031364441,0.001
552,1.1174875497817993,0.001
553,1.0388805866241455,0.001
554,1.0320314168930054,0.001
555,0.9677254557609558,0.001
556,0.9846135973930359,0.001
557,1.0205217599868774,0.001
558,0.9177199006080627,0.001
559,1.043318748474121,0.001
560,1.0449496507644653,0.001
561,0.9577614068984985,0.001
562,1.0114812850952148,0.001
563,0.952178418636322,0.001
564,0.9667035937309265,0.001
565,0.914911687374115,0.001
566,1.0628175735473633,0.001
567,0.9730110764503479,0.001
568,0.9468084573745728,0.001
569,1.078682541847229,0.001
570,1.0090577602386475,0.001
571,0.9829077124595642,0.001
572,0.9547120332717896,0.001
573,0.9528049230575562,0.001
574,0.9736138582229614,0.001
575,0.9390650987625122,0.001
576,0.966327965259552,0.001
577,0.9194136261940002,0.001
578,0.9944924712181091,0.001
579,0.9733437895774841,0.001
580,0.9402682781219482,0.001
581,0.9609448909759521,0.001
582,0.903143048286438,0.001
583,0.909850537776947,0.001
584,0.9871834516525269,0.001
585,0.9594766497612,0.001
586,0.9609160423278809,0.001
587,0.8983246684074402,0.001
588,1.0156009197235107,0.001
589,0.8662626147270203,0.001
590,0.9905094504356384,0.001
591,0.963072657585144,0.001
592,0.9395186305046082,0.001
593,0.8532945513725281,0.001
594,0.9492090940475464,0.001
595,0.9242197871208191,0.001
596,0.8773156404495239,0.001
597,0.981073260307312,0.001
598,0.918201208114624,0.001
599,0.9254724979400635,0.001
600,0.8776412010192871,0.001
601,0.8619039058685303,0.001
602,0.8948791027069092,0.001
603,0.9291785955429077,0.001
604,0.8820206522941589,0.001
605,0.8689662218093872,0.001
606,0.9015512466430664,0.001
607,0.8736116290092468,0.001
608,0.8588364720344543,0.001
609,0.863990306854248,0.001
610,0.8126105666160583,0.001
611,0.8726040124893188,0.001
612,0.8877967596054077,0.001
613,0.8176222443580627,0.001
614,0.8209409713745117,0.001
615,0.94402676820755,0.001
616,0.8524202704429626,0.001
617,0.8639257550239563,0.001
618,0.8417809009552002,0.001
619,0.8140078186988831,0.001
620,0.8236979246139526,0.001
621,0.7963610291481018,0.001
622,0.7866884469985962,0.001
623,0.8434092998504639,0.001
624,0.8558724522590637,0.001
625,0.8601768016815186,0.001
626,0.7908796072006226,0.001
627,0.8503879308700562,0.001
628,0.8051735758781433,0.001
629,0.8088881373405457,0.001
630,0.8299781680107117,0.001
631,0.8729882836341858,0.001
632,0.8509353399276733,0.001
633,0.8435962200164795,0.001
634,0.8434218168258667,0.001
635,0.8477473258972168,0.001
636,0.7947061657905579,0.001
637,0.8288174867630005,0.001
638,0.8681342601776123,0.001
639,0.8571693301200867,0.001
640,0.7660930752754211,0.001
641,0.8456524610519409,0.001
642,0.8567696809768677,0.001
643,0.8356346487998962,0.001
644,0.8682352304458618,0.001
645,0.850000262260437,0.001
646,0.8175513744354248,0.001
647,0.777040958404541,0.001
648,0.7865157723426819,0.001
649,0.7658880352973938,0.001
650,0.8585871458053589,0.001
651,0.8288666605949402,0.001
652,0.8682417869567871,0.001
653,0.7267448902130127,0.001
654,0.7539999485015869,0.001
655,0.7994570732116699,0.001
656,0.8333011865615845,0.001
657,0.820277750492096,0.001
658,0.696619987487793,0.001
659,0.7288514375686646,0.001
660,0.8375826478004456,0.001
661,0.7968061566352844,0.001
662,0.7457643151283264,0.001
663,0.7353041768074036,0.001
664,0.8064303398132324,0.001
665,0.8216880559921265,0.001
666,0.7922788262367249,0.001
667,0.7514728307723999,0.001
668,0.7676928639411926,0.001
669,0.9244792461395264,0.001
670,0.8759015798568726,0.001
671,0.8227657079696655,0.001
672,0.8020263910293579,0.001
673,0.8017094135284424,0.001
674,0.7130513787269592,0.001
675,0.8700909614562988,0.001
676,0.8497693538665771,0.001
677,0.795737087726593,0.001
678,0.7567151784896851,0.001
679,0.791549026966095,0.001
680,0.7659109234809875,0.001
681,0.7737417817115784,0.001
682,0.8033455014228821,0.001
683,0.7482011914253235,0.001
684,0.7624102234840393,0.001
685,0.7521853446960449,0.001
686,0.7315195202827454,0.001
687,0.7918342351913452,0.001
688,0.8351914882659912,0.001
689,0.7848474383354187,0.001
690,0.7354059219360352,0.001
691,0.7107617855072021,0.001
692,0.6724272966384888,0.001
693,0.8239659070968628,0.001
694,0.7948508858680725,0.001
695,0.7560641765594482,0.001
696,0.7399749755859375,0.001
697,0.8470855355262756,0.001
698,0.7806867957115173,0.001
699,0.8068795800209045,0.001
700,0.7529952526092529,0.001
701,0.7985605597496033,0.001
702,0.8470174670219421,0.001
703,0.8181256055831909,0.001
704,0.8367135524749756,0.001
705,0.8949779868125916,0.001
706,0.8248139023780823,0.001
707,0.8294563293457031,0.001
708,0.8021981716156006,0.001
709,0.8124275803565979,0.001
710,0.7575634717941284,0.001
711,0.7309789061546326,0.001
712,0.7939767241477966,0.001
713,0.7497804760932922,0.001
714,0.7266941666603088,0.001
715,0.6847580671310425,0.001
716,0.7150952816009521,0.001
717,0.783754825592041,0.001
718,0.7845141887664795,0.001
719,0.7407676577568054,0.001
720,0.753030002117157,0.001
721,0.7339444160461426,0.001
722,0.6796083450317383,0.001
723,0.7233344316482544,0.001
724,0.7200559377670288,0.001
725,0.778637707233429,0.001
726,0.7726042866706848,0.001
727,0.7356094717979431,0.001
728,0.6296680569648743,0.001
729,0.6886900067329407,0.001
730,0.7108297348022461,0.001
731,0.687297523021698,0.001
732,0.6635607481002808,0.001
733,0.7047266960144043,0.001
734,0.8121557831764221,0.001
735,0.6551692485809326,0.001
736,0.7370713949203491,0.001
737,0.8129953742027283,0.001
738,0.7386045455932617,0.001
739,0.6510573625564575,0.001
740,0.6390874981880188,0.001
741,0.7832270264625549,0.001
742,0.797617495059967,0.001
743,0.7449361681938171,0.001
744,0.710265576839447,0.001
745,0.7206401228904724,0.001
746,0.7223252654075623,0.001
747,0.6924693584442139,0.001
748,0.7311602234840393,0.001
749,0.6765741109848022,0.001
750,0.7976999878883362,0.001
751,0.7765636444091797,0.001
752,0.7245101928710938,0.001
753,0.7380096316337585,0.001
754,0.7676362991333008,0.001
755,0.754551112651825,0.001
756,0.6807352900505066,0.001
757,0.7362694144248962,0.001
758,0.759026050567627,0.001
759,0.7371054291725159,0.001
760,0.7753479480743408,0.001
761,0.8114215135574341,0.001
762,0.7302337884902954,0.001
763,0.691839337348938,0.001
764,0.7951854467391968,0.001
765,0.8661689162254333,0.001
766,0.7116953134536743,0.001
767,0.7227244973182678,0.001
768,0.7096930146217346,0.001
769,0.7190815210342407,0.001
770,0.6655688881874084,0.001
771,0.648303210735321,0.001
772,0.6458752751350403,0.001
773,0.6510884761810303,0.001
774,0.637856662273407,0.001
775,0.5924135446548462,0.001
776,0.6493151187896729,0.001
777,0.668712854385376,0.001
778,0.6648181676864624,0.001
779,0.6927018165588379,0.001
780,0.606499433517456,0.001
781,0.6649997234344482,0.001
782,0.7003228664398193,0.001
783,0.6389116644859314,0.001
784,0.639772355556488,0.001
785,0.644402027130127,0.001
786,0.6255439519882202,0.001
787,0.6221862435340881,0.001
788,0.6201156973838806,0.001
789,0.7187837958335876,0.001
790,0.6548163294792175,0.001
791,0.6714398264884949,0.001
792,0.7020280361175537,0.001
793,0.7595515251159668,0.001
794,0.7446412444114685,0.001
795,0.6449838876724243,0.001
796,0.60013747215271,0.001
797,0.6659508347511292,0.001
798,0.6738418936729431,0.001
799,0.6704711318016052,0.001
800,0.6421582102775574,0.001
801,0.6819983720779419,0.001
802,0.6833645701408386,0.001
803,0.6548488736152649,0.001
804,0.6494130492210388,0.001
805,0.6787965893745422,0.001
806,0.6727871298789978,0.001
807,0.688466489315033,0.001
808,0.6808158159255981,0.001
809,0.6217816472053528,0.001
810,0.6468456387519836,0.001
811,0.6663796305656433,0.001
812,0.6999732255935669,0.001
813,0.6227798461914062,0.001
814,0.6416486501693726,0.001
815,0.6832289695739746,0.001
816,0.7121015787124634,0.001
817,0.722991406917572,0.001
818,0.7321682572364807,0.001
819,0.7088720202445984,0.001
820,0.6435627937316895,0.001
821,0.64656001329422,0.001
822,0.6359622478485107,0.001
823,0.6299449801445007,0.001
824,0.7009679675102234,0.001
825,0.5967259407043457,0.001
826,0.5525007247924805,0.001
827,0.6324062347412109,0.001
828,0.671409010887146,0.001
829,0.6621941924095154,0.001
830,0.5857271552085876,0.001
831,0.6472786664962769,0.001
832,0.7694704532623291,0.001
833,0.7228648066520691,0.001
834,0.6450568437576294,0.001
835,0.6001448631286621,0.001
836,0.6059894561767578,0.001
837,0.612092912197113,0.001
838,0.6657450795173645,0.001
839,0.6624491214752197,0.001
840,0.614994466304779,0.001
841,0.6624668836593628,0.001
842,0.7389928102493286,0.001
843,0.6064213514328003,0.001
844,0.5930756330490112,0.001
845,0.6004511713981628,0.001
846,0.6086040139198303,0.001
847,0.6199870109558105,0.001
848,0.5880158543586731,0.001
849,0.6516439318656921,0.001
850,0.5806459188461304,0.001
851,0.5656797289848328,0.001
852,0.5875172019004822,0.001
853,0.6246946454048157,0.001
854,0.5878962278366089,0.001
855,0.5216811895370483,0.001
856,0.6333679556846619,0.001
857,0.6065191030502319,0.001
858,0.4923824667930603,0.001
859,0.6199103593826294,0.001
860,0.6503443121910095,0.001
861,0.6278001666069031,0.001
862,0.5977000594139099,0.001
863,0.6736491918563843,0.001
864,0.5963596105575562,0.001
865,0.5957468748092651,0.001
866,0.632779061794281,0.001
867,0.6139018535614014,0.001
868,0.6095432043075562,0.001
869,0.5525956749916077,0.001
870,0.5861013531684875,0.001
871,0.6317843794822693,0.001
872,0.67587810754776,0.001
873,0.6601391434669495,0.001
874,0.6418394446372986,0.001
875,0.6081140041351318,0.001
876,0.6217624545097351,0.001
877,0.6099370718002319,0.001
878,0.6046231389045715,0.001
879,0.7174996733665466,0.001
880,0.6694879531860352,0.001
881,0.6365935802459717,0.001
882,0.5280167460441589,0.001
883,0.6322997808456421,0.001
884,0.7124412655830383,0.001
885,0.6457949280738831,0.001
886,0.5251460075378418,0.001
887,0.5218120813369751,0.001
888,0.5820298194885254,0.001
889,0.6097308993339539,0.001
890,0.5900548100471497,0.001
891,0.5532164573669434,0.001
892,0.5984096527099609,0.001
893,0.6172156929969788,0.001
894,0.6260573267936707,0.001
895,0.5632179379463196,0.001
896,0.6087215542793274,0.001
897,0.5943300724029541,0.001
898,0.6091397404670715,0.001
899,0.5916789770126343,0.001
900,0.6153344511985779,0.001
901,0.6123093366622925,0.001
902,0.5354395508766174,0.001
903,0.6219180822372437,0.001
904,0.6716614365577698,0.001
905,0.6427688002586365,0.001
906,0.547258734703064,0.001
907,0.5512798428535461,0.001
908,0.5312917232513428,0.001
909,0.563596248626709,0.001
910,0.5014181733131409,0.001
911,0.5045672655105591,0.001
912,0.5635385513305664,0.001
913,0.5398164987564087,0.001
914,0.541785717010498,0.001
915,0.592218279838562,0.001
916,0.5883894562721252,0.001
917,0.5996335744857788,0.001
918,0.6530264019966125,0.001
919,0.575217068195343,0.001
920,0.6181617975234985,0.001
921,0.5874425172805786,0.001
922,0.514959454536438,0.001
923,0.613408088684082,0.001
924,0.6066514253616333,0.001
925,0.5190973281860352,0.001
926,0.5543620586395264,0.001
927,0.5825125575065613,0.001
928,0.5459524989128113,0.001
929,0.5336040258407593,0.001
930,0.6088014245033264,0.001
931,0.7183823585510254,0.001
932,0.6542423367500305,0.001
933,0.5704883337020874,0.001
934,0.573111355304718,0.001
935,0.6543235182762146,0.001
936,0.6814725399017334,0.001
937,0.5308746695518494,0.001
938,0.5898801684379578,0.001
939,0.7284407615661621,0.001
940,0.6999011039733887,0.001
941,0.6478945016860962,0.001
942,0.4997403919696808,0.001
943,0.5853031277656555,0.001
944,0.6459741592407227,0.001
945,0.5183324813842773,0.001
946,0.5239599943161011,0.001
947,0.5611401796340942,0.001
948,0.5117815136909485,0.001
949,0.4720486104488373,0.001
950,0.6144171953201294,0.001
951,0.5707094669342041,0.001
952,0.5629856586456299,0.001
